'Arab World', 'ARB', 'Bird species, threatened', 'EN.BIR.THRD.NO', 2015, 297
'Arab World', 'ARB', 'Business extent of disclosure index 0=less disclosure to 10=more disclosure', 'IC.BUS.DISC.XQ', 2015, 5.66666666666667
'Slovak Republic', 'SVK', 'Time to prepare and pay taxes hours', 'IC.TAX.DURS', 2015, 188
'Slovak Republic', 'SVK', 'Time to resolve insolvency years', 'IC.ISV.DURS', 2015, 4
'Slovak Republic', 'SVK', 'Total tax rate % of commercial profits', 'IC.TAX.TOTL.CP.ZS', 2015, 51.2
'Slovenia', 'SVN', 'Bank nonperforming loans to total gross loans %', 'FB.AST.NPER.ZS', 2015, 11.512233273153901
'Slovenia', 'SVN', 'Bird species, threatened', 'EN.BIR.THRD.NO', 2015, 8
'Slovenia', 'SVN', 'Business extent of disclosure index 0=less disclosure to 10=more disclosure', 'IC.BUS.DISC.XQ', 2015, 5
'Slovenia', 'SVN', 'Cost of business start-up procedures % of GNI per capita', 'IC.REG.COST.PC.ZS', 2015, 0
'Slovenia', 'SVN', 'Depth of credit information index 0=low to 8=high', 'IC.CRD.INFO.XQ', 2015, 4
'Slovenia', 'SVN', 'Distance to frontier score 0=lowest performance to 100=frontier', 'IC.BUS.DFRN.XQ', 2015, 75.62
'Slovenia', 'SVN', 'Ease of doing business index 1=most business-friendly regulations', 'IC.BUS.EASE.XQ', 2015, 29
'Slovenia', 'SVN', 'Fish species, threatened', 'EN.FSH.THRD.NO', 2015, 33
'Slovenia', 'SVN', 'Improved sanitation facilities % of population with access', 'SH.STA.ACSN', 2015, 99.1
'Slovenia', 'SVN', 'Improved sanitation facilities, rural % of rural population with access', 'SH.STA.ACSN.RU', 2015, 99.1
'Slovenia', 'SVN', 'Improved sanitation facilities, urban % of urban population with access', 'SH.STA.ACSN.UR', 2015, 99.1
'Slovenia', 'SVN', 'Improved water source % of population with access', 'SH.H2O.SAFE.ZS', 2015, 99.5
'Slovenia', 'SVN', 'Improved water source, rural % of rural population with access', 'SH.H2O.SAFE.RU.ZS', 2015, 99.4
'Slovenia', 'SVN', 'Improved water source, urban % of urban population with access', 'SH.H2O.SAFE.UR.ZS', 2015, 99.7
'Slovenia', 'SVN', 'Labor tax and contributions % of commercial profits', 'IC.TAX.LABR.CP.ZS', 2015, 18.2
'Slovenia', 'SVN', 'Lifetime risk of maternal death %', 'SH.MMR.RISK.ZS', 2015, 0.0142959166333991
'Slovenia', 'SVN', 'Lifetime risk of maternal death 1 in: rate varies by country', 'SH.MMR.RISK', 2015, 7000
'Slovenia', 'SVN', 'Mammal species, threatened', 'EN.MAM.THRD.NO', 2015, 5
'Slovenia', 'SVN', 'Maternal mortality ratio modeled estimate, per 100,000 live births', 'SH.STA.MMRT', 2015, 9
'Slovenia', 'SVN', 'Mortality rate, infant per 1,000 live births', 'SP.DYN.IMRT.IN', 2015, 2.1
'Slovenia', 'SVN', 'Mortality rate, infant, female per 1,000 live births', 'SP.DYN.IMRT.FE.IN', 2015, 2
'Slovenia', 'SVN', 'Mortality rate, infant, male per 1,000 live births', 'SP.DYN.IMRT.MA.IN', 2015, 2.3
'Slovenia', 'SVN', 'Mortality rate, neonatal per 1,000 live births', 'SH.DYN.NMRT', 2015, 1.4
'Slovenia', 'SVN', 'Mortality rate, under-5 per 1,000', 'SH.DYN.MORT', 2015, 2.6
'Slovenia', 'SVN', 'Mortality rate, under-5, female per 1,000 live births', 'SH.DYN.MORT.FE', 2015, 2.3
'Slovenia', 'SVN', 'Mortality rate, under-5, male per 1,000 live births', 'SH.DYN.MORT.MA', 2015, 2.8
'Slovenia', 'SVN', 'Number of infant deaths', 'SH.DTH.IMRT', 2015, 46
'Slovenia', 'SVN', 'Number of maternal deaths', 'SH.MMR.DTHS', 2015, 2
'Slovenia', 'SVN', 'Number of neonatal deaths', 'SH.DTH.NMRT', 2015, 31
'Slovenia', 'SVN', 'Number of under-five deaths', 'SH.DTH.MORT', 2015, 57
'Slovenia', 'SVN', 'Other taxes payable by businesses % of commercial profits', 'IC.TAX.OTHR.CP.ZS', 2015, 0.1
'Slovenia', 'SVN', 'Plant species higher, threatened', 'EN.HPT.THRD.NO', 2015, 11
'Slovenia', 'SVN', 'Private credit bureau coverage % of adults', 'IC.CRD.PRVT.ZS', 2015, 100
'Slovenia', 'SVN', 'Procedures to build a warehouse number', 'IC.WRH.PROC', 2015, 12
'Slovenia', 'SVN', 'Procedures to register property number', 'IC.PRP.PROC', 2015, 5
'Slovenia', 'SVN', 'Profit tax % of commercial profits', 'IC.TAX.PRFT.CP.ZS', 2015, 12.7
'Slovenia', 'SVN', 'Proportion of seats held by women in national parliaments %', 'SG.GEN.PARL.ZS', 2015, 36.6666666666667
'Slovenia', 'SVN', 'Public credit registry coverage % of adults', 'IC.CRD.PUBL.ZS', 2015, 3.1
'Slovenia', 'SVN', 'Start-up procedures to register a business number', 'IC.REG.PROC', 2015, 2
'Slovenia', 'SVN', 'Strength of legal rights index 0=weak to 12=strong', 'IC.LGL.CRED.XQ', 2015, 3
'Slovenia', 'SVN', 'Tax payments number', 'IC.TAX.PAYM', 2015, 10
'Slovenia', 'SVN', 'Time required to build a warehouse days', 'IC.WRH.DURS', 2015, 224.5
'Slovenia', 'SVN', 'Time required to enforce a contract days', 'IC.LGL.DURS', 2015, 1160
'Slovenia', 'SVN', 'Time required to get electricity days', 'IC.ELC.TIME', 2015, 38
'Slovenia', 'SVN', 'Time required to register property days', 'IC.PRP.DURS', 2015, 49.5
'Slovenia', 'SVN', 'Time required to start a business days', 'IC.REG.DURS', 2015, 6
'Slovenia', 'SVN', 'Time to prepare and pay taxes hours', 'IC.TAX.DURS', 2015, 245
'Slovenia', 'SVN', 'Time to resolve insolvency years', 'IC.ISV.DURS', 2015, 0.8
'Slovenia', 'SVN', 'Total tax rate % of commercial profits', 'IC.TAX.TOTL.CP.ZS', 2015, 31
'Solomon Islands', 'SLB', 'Bird species, threatened', 'EN.BIR.THRD.NO', 2015, 25
'Solomon Islands', 'SLB', 'Business extent of disclosure index 0=less disclosure to 10=more disclosure', 'IC.BUS.DISC.XQ', 2015, 3
'Solomon Islands', 'SLB', 'Cost of business start-up procedures % of GNI per capita', 'IC.REG.COST.PC.ZS', 2015, 31.4
'Solomon Islands', 'SLB', 'Depth of credit information index 0=low to 8=high', 'IC.CRD.INFO.XQ', 2015, 0
'Solomon Islands', 'SLB', 'Disbursements on external debt, long-term DIS, current US$', 'DT.DIS.DLXF.CD', 2015, 1595000
'Solomon Islands', 'SLB', 'Distance to frontier score 0=lowest performance to 100=frontier', 'IC.BUS.DFRN.XQ', 2015, 57.86
'Solomon Islands', 'SLB', 'Ease of doing business index 1=most business-friendly regulations', 'IC.BUS.EASE.XQ', 2015, 112
'Solomon Islands', 'SLB', 'Fish species, threatened', 'EN.FSH.THRD.NO', 2015, 19
'Solomon Islands', 'SLB', 'Improved sanitation facilities % of population with access', 'SH.STA.ACSN', 2015, 29.8
'Solomon Islands', 'SLB', 'Improved sanitation facilities, rural % of rural population with access', 'SH.STA.ACSN.RU', 2015, 15
'Solomon Islands', 'SLB', 'Improved sanitation facilities, urban % of urban population with access', 'SH.STA.ACSN.UR', 2015, 81.4
'Solomon Islands', 'SLB', 'Improved water source % of population with access', 'SH.H2O.SAFE.ZS', 2015, 80.8
'Solomon Islands', 'SLB', 'Improved water source, rural % of rural population with access', 'SH.H2O.SAFE.RU.ZS', 2015, 77.2
'Solomon Islands', 'SLB', 'Improved water source, urban % of urban population with access', 'SH.H2O.SAFE.UR.ZS', 2015, 93.2
'Solomon Islands', 'SLB', 'Interest payments on external debt, long-term INT, current US$', 'DT.INT.DLXF.CD', 2015, 1166000
'Solomon Islands', 'SLB', 'Interest payments on external debt, private nonguaranteed PNG INT, current US$', 'DT.INT.DPNG.CD', 2015, 0
'Solomon Islands', 'SLB', 'Labor tax and contributions % of commercial profits', 'IC.TAX.LABR.CP.ZS', 2015, 8.5
'Solomon Islands', 'SLB', 'Lifetime risk of maternal death %', 'SH.MMR.RISK.ZS', 2015, 0.458520692279822
'Solomon Islands', 'SLB', 'Lifetime risk of maternal death 1 in: rate varies by country', 'SH.MMR.RISK', 2015, 220
'Solomon Islands', 'SLB', 'Mammal species, threatened', 'EN.MAM.THRD.NO', 2015, 20
'Solomon Islands', 'SLB', 'Maternal mortality ratio modeled estimate, per 100,000 live births', 'SH.STA.MMRT', 2015, 114
'Solomon Islands', 'SLB', 'Methodology assessment of statistical capacity scale 0 - 100', 'IQ.SCI.MTHD', 2015, 50
'Solomon Islands', 'SLB', 'Mortality rate, infant per 1,000 live births', 'SP.DYN.IMRT.IN', 2015, 23.6
'Solomon Islands', 'SLB', 'Mortality rate, infant, female per 1,000 live births', 'SP.DYN.IMRT.FE.IN', 2015, 21.4
'Solomon Islands', 'SLB', 'Mortality rate, infant, male per 1,000 live births', 'SP.DYN.IMRT.MA.IN', 2015, 25.7
'Solomon Islands', 'SLB', 'Mortality rate, neonatal per 1,000 live births', 'SH.DYN.NMRT', 2015, 12.2
'Solomon Islands', 'SLB', 'Mortality rate, under-5 per 1,000', 'SH.DYN.MORT', 2015, 28.1
'Solomon Islands', 'SLB', 'Mortality rate, under-5, female per 1,000 live births', 'SH.DYN.MORT.FE', 2015, 25.5
'Solomon Islands', 'SLB', 'Mortality rate, under-5, male per 1,000 live births', 'SH.DYN.MORT.MA', 2015, 30.7
'Solomon Islands', 'SLB', 'Number of infant deaths', 'SH.DTH.IMRT', 2015, 395
'Solomon Islands', 'SLB', 'Number of maternal deaths', 'SH.MMR.DTHS', 2015, 19
'Solomon Islands', 'SLB', 'Number of neonatal deaths', 'SH.DTH.NMRT', 2015, 203
'Solomon Islands', 'SLB', 'Number of under-five deaths', 'SH.DTH.MORT', 2015, 470
'Solomon Islands', 'SLB', 'Other taxes payable by businesses % of commercial profits', 'IC.TAX.OTHR.CP.ZS', 2015, 0.2
'Solomon Islands', 'SLB', 'Overall level of statistical capacity scale 0 - 100', 'IQ.SCI.OVRL', 2015, 48.8888666666667
'Solomon Islands', 'SLB', 'Periodicity and timeliness assessment of statistical capacity scale 0 - 100', 'IQ.SCI.PRDC', 2015, 56.6666
'Solomon Islands', 'SLB', 'Plant species higher, threatened', 'EN.HPT.THRD.NO', 2015, 17
'Solomon Islands', 'SLB', 'PPG, bilateral AMT, current US$', 'DT.AMT.BLAT.CD', 2015, 1184000
'Solomon Islands', 'SLB', 'PPG, bilateral DIS, current US$', 'DT.DIS.BLAT.CD', 2015, 0
'Solomon Islands', 'SLB', 'PPG, bilateral INT, current US$', 'DT.INT.BLAT.CD', 2015, 444000
'Solomon Islands', 'SLB', 'PPG, bonds AMT, current US$', 'DT.AMT.PBND.CD', 2015, 0
'Solomon Islands', 'SLB', 'PPG, bonds INT, current US$', 'DT.INT.PBND.CD', 2015, 0
'Solomon Islands', 'SLB', 'PPG, commercial banks AMT, current US$', 'DT.AMT.PCBK.CD', 2015, 0
'Solomon Islands', 'SLB', 'PPG, commercial banks DIS, current US$', 'DT.DIS.PCBK.CD', 2015, 0
'Solomon Islands', 'SLB', 'PPG, commercial banks INT, current US$', 'DT.INT.PCBK.CD', 2015, 0
'Solomon Islands', 'SLB', 'PPG, multilateral AMT, current US$', 'DT.AMT.MLAT.CD', 2015, 3690000
'Solomon Islands', 'SLB', 'PPG, multilateral DIS, current US$', 'DT.DIS.MLAT.CD', 2015, 1595000
'Solomon Islands', 'SLB', 'PPG, multilateral INT, current US$', 'DT.INT.MLAT.CD', 2015, 722000
'Solomon Islands', 'SLB', 'PPG, official creditors AMT, current US$', 'DT.AMT.OFFT.CD', 2015, 4874000
'Solomon Islands', 'SLB', 'PPG, official creditors DIS, current US$', 'DT.DIS.OFFT.CD', 2015, 1595000
'Solomon Islands', 'SLB', 'PPG, official creditors INT, current US$', 'DT.INT.OFFT.CD', 2015, 1166000
'Solomon Islands', 'SLB', 'PPG, other private creditors AMT, current US$', 'DT.AMT.PROP.CD', 2015, 0
'Solomon Islands', 'SLB', 'PPG, other private creditors DIS, current US$', 'DT.DIS.PROP.CD', 2015, 0
'Solomon Islands', 'SLB', 'PPG, other private creditors INT, current US$', 'DT.INT.PROP.CD', 2015, 0
'Solomon Islands', 'SLB', 'PPG, private creditors AMT, current US$', 'DT.AMT.PRVT.CD', 2015, 0
'Solomon Islands', 'SLB', 'PPG, private creditors DIS, current US$', 'DT.DIS.PRVT.CD', 2015, 0
'Solomon Islands', 'SLB', 'PPG, private creditors INT, current US$', 'DT.INT.PRVT.CD', 2015, 0
'Solomon Islands', 'SLB', 'Principal repayments on external debt, long-term AMT, current US$', 'DT.AMT.DLXF.CD', 2015, 4874000
'Solomon Islands', 'SLB', 'Principal repayments on external debt, private nonguaranteed PNG AMT, current US$', 'DT.AMT.DPNG.CD', 2015, 0
'Solomon Islands', 'SLB', 'Private credit bureau coverage % of adults', 'IC.CRD.PRVT.ZS', 2015, 0
'Solomon Islands', 'SLB', 'Procedures to build a warehouse number', 'IC.WRH.PROC', 2015, 13
'Solomon Islands', 'SLB', 'Procedures to register property number', 'IC.PRP.PROC', 2015, 10
'Solomon Islands', 'SLB', 'Profit tax % of commercial profits', 'IC.TAX.PRFT.CP.ZS', 2015, 23.3
'Solomon Islands', 'SLB', 'Proportion of seats held by women in national parliaments %', 'SG.GEN.PARL.ZS', 2015, 2
'Solomon Islands', 'SLB', 'Public credit registry coverage % of adults', 'IC.CRD.PUBL.ZS', 2015, 0
'Solomon Islands', 'SLB', 'Source data assessment of statistical capacity scale 0 - 100', 'IQ.SCI.SRCE', 2015, 40
'Solomon Islands', 'SLB', 'Start-up procedures to register a business number', 'IC.REG.PROC', 2015, 7
'Solomon Islands', 'SLB', 'Strength of legal rights index 0=weak to 12=strong', 'IC.LGL.CRED.XQ', 2015, 10
'Solomon Islands', 'SLB', 'Tax payments number', 'IC.TAX.PAYM', 2015, 34
'Solomon Islands', 'SLB', 'Time required to build a warehouse days', 'IC.WRH.DURS', 2015, 98
'Solomon Islands', 'SLB', 'Time required to enforce a contract days', 'IC.LGL.DURS', 2015, 455
'Solomon Islands', 'SLB', 'Time required to get electricity days', 'IC.ELC.TIME', 2015, 53
'Solomon Islands', 'SLB', 'Time required to register property days', 'IC.PRP.DURS', 2015, 86.5
'Solomon Islands', 'SLB', 'Time required to start a business days', 'IC.REG.DURS', 2015, 9
'Solomon Islands', 'SLB', 'Time to prepare and pay taxes hours', 'IC.TAX.DURS', 2015, 80
'Solomon Islands', 'SLB', 'Time to resolve insolvency years', 'IC.ISV.DURS', 2015, 1
'Solomon Islands', 'SLB', 'Total tax rate % of commercial profits', 'IC.TAX.TOTL.CP.ZS', 2015, 32
'Somalia', 'SOM', 'Bird species, threatened', 'EN.BIR.THRD.NO', 2015, 18
'Somalia', 'SOM', 'Disbursements on external debt, long-term DIS, current US$', 'DT.DIS.DLXF.CD', 2015, 0
'Somalia', 'SOM', 'Fish species, threatened', 'EN.FSH.THRD.NO', 2015, 27
'Somalia', 'SOM', 'Interest payments on external debt, long-term INT, current US$', 'DT.INT.DLXF.CD', 2015, 5021000
'Somalia', 'SOM', 'Interest payments on external debt, private nonguaranteed PNG INT, current US$', 'DT.INT.DPNG.CD', 2015, 0
'Somalia', 'SOM', 'Lifetime risk of maternal death %', 'SH.MMR.RISK.ZS', 2015, 4.64469313009683
'Somalia', 'SOM', 'Lifetime risk of maternal death 1 in: rate varies by country', 'SH.MMR.RISK', 2015, 22
'Somalia', 'SOM', 'Mammal species, threatened', 'EN.MAM.THRD.NO', 2015, 13
'Somalia', 'SOM', 'Maternal mortality ratio modeled estimate, per 100,000 live births', 'SH.STA.MMRT', 2015, 732
'Somalia', 'SOM', 'Methodology assessment of statistical capacity scale 0 - 100', 'IQ.SCI.MTHD', 2015, 0
'Somalia', 'SOM', 'Mortality rate, infant per 1,000 live births', 'SP.DYN.IMRT.IN', 2015, 85
'Somalia', 'SOM', 'Mortality rate, infant, female per 1,000 live births', 'SP.DYN.IMRT.FE.IN', 2015, 78.6
'Somalia', 'SOM', 'Mortality rate, infant, male per 1,000 live births', 'SP.DYN.IMRT.MA.IN', 2015, 91.3
'Somalia', 'SOM', 'Mortality rate, neonatal per 1,000 live births', 'SH.DYN.NMRT', 2015, 39.7
'Somalia', 'SOM', 'Mortality rate, under-5 per 1,000', 'SH.DYN.MORT', 2015, 136.8
'Somalia', 'SOM', 'Mortality rate, under-5, female per 1,000 live births', 'SH.DYN.MORT.FE', 2015, 130.2
'Somalia', 'SOM', 'Mortality rate, under-5, male per 1,000 live births', 'SH.DYN.MORT.MA', 2015, 143.4
'Somalia', 'SOM', 'Number of infant deaths', 'SH.DTH.IMRT', 2015, 37786
'Somalia', 'SOM', 'Number of maternal deaths', 'SH.MMR.DTHS', 2015, 3400
'Somalia', 'SOM', 'Number of neonatal deaths', 'SH.DTH.NMRT', 2015, 17692
'Somalia', 'SOM', 'Number of under-five deaths', 'SH.DTH.MORT', 2015, 60537
'Somalia', 'SOM', 'Overall level of statistical capacity scale 0 - 100', 'IQ.SCI.OVRL', 2015, 20
'Somalia', 'SOM', 'Periodicity and timeliness assessment of statistical capacity scale 0 - 100', 'IQ.SCI.PRDC', 2015, 50
'Somalia', 'SOM', 'Plant species higher, threatened', 'EN.HPT.THRD.NO', 2015, 43
'Somalia', 'SOM', 'PPG, bilateral AMT, current US$', 'DT.AMT.BLAT.CD', 2015, 9234000
'Somalia', 'SOM', 'PPG, bilateral DIS, current US$', 'DT.DIS.BLAT.CD', 2015, 0
'Somalia', 'SOM', 'PPG, bilateral INT, current US$', 'DT.INT.BLAT.CD', 2015, 1309000
'Somalia', 'SOM', 'PPG, bonds AMT, current US$', 'DT.AMT.PBND.CD', 2015, 0
'Somalia', 'SOM', 'PPG, bonds INT, current US$', 'DT.INT.PBND.CD', 2015, 0
'Somalia', 'SOM', 'PPG, commercial banks AMT, current US$', 'DT.AMT.PCBK.CD', 2015, 0
'Somalia', 'SOM', 'PPG, commercial banks DIS, current US$', 'DT.DIS.PCBK.CD', 2015, 0
'Somalia', 'SOM', 'PPG, commercial banks INT, current US$', 'DT.INT.PCBK.CD', 2015, 0
'Somalia', 'SOM', 'PPG, multilateral AMT, current US$', 'DT.AMT.MLAT.CD', 2015, 22226000
'Somalia', 'SOM', 'PPG, multilateral DIS, current US$', 'DT.DIS.MLAT.CD', 2015, 0
'Somalia', 'SOM', 'PPG, multilateral INT, current US$', 'DT.INT.MLAT.CD', 2015, 3712000
'Somalia', 'SOM', 'PPG, official creditors AMT, current US$', 'DT.AMT.OFFT.CD', 2015, 31460000
'Somalia', 'SOM', 'PPG, official creditors DIS, current US$', 'DT.DIS.OFFT.CD', 2015, 0
'Somalia', 'SOM', 'PPG, official creditors INT, current US$', 'DT.INT.OFFT.CD', 2015, 5021000
'Somalia', 'SOM', 'PPG, other private creditors AMT, current US$', 'DT.AMT.PROP.CD', 2015, 0
'Somalia', 'SOM', 'PPG, other private creditors DIS, current US$', 'DT.DIS.PROP.CD', 2015, 0
'Somalia', 'SOM', 'PPG, other private creditors INT, current US$', 'DT.INT.PROP.CD', 2015, 0
'Somalia', 'SOM', 'PPG, private creditors AMT, current US$', 'DT.AMT.PRVT.CD', 2015, 0
'Somalia', 'SOM', 'PPG, private creditors DIS, current US$', 'DT.DIS.PRVT.CD', 2015, 0
'Somalia', 'SOM', 'PPG, private creditors INT, current US$', 'DT.INT.PRVT.CD', 2015, 0
'Somalia', 'SOM', 'Principal repayments on external debt, long-term AMT, current US$', 'DT.AMT.DLXF.CD', 2015, 31460000
'Somalia', 'SOM', 'Principal repayments on external debt, private nonguaranteed PNG AMT, current US$', 'DT.AMT.DPNG.CD', 2015, 0
'Somalia', 'SOM', 'Proportion of seats held by women in national parliaments %', 'SG.GEN.PARL.ZS', 2015, 13.8181818181818
'Somalia', 'SOM', 'Source data assessment of statistical capacity scale 0 - 100', 'IQ.SCI.SRCE', 2015, 10
'South Africa', 'ZAF', 'Bank capital to assets ratio %', 'FB.BNK.CAPA.ZS', 2015, 7.40178359562263
'South Africa', 'ZAF', 'Bank nonperforming loans to total gross loans %', 'FB.AST.NPER.ZS', 2015, 3.2150642261706097
'South Africa', 'ZAF', 'Bird species, threatened', 'EN.BIR.THRD.NO', 2015, 46
'South Africa', 'ZAF', 'Business extent of disclosure index 0=less disclosure to 10=more disclosure', 'IC.BUS.DISC.XQ', 2015, 8
'South Africa', 'ZAF', 'Cost of business start-up procedures % of GNI per capita', 'IC.REG.COST.PC.ZS', 2015, 0.3
'South Africa', 'ZAF', 'Depth of credit information index 0=low to 8=high', 'IC.CRD.INFO.XQ', 2015, 7
'South Africa', 'ZAF', 'Disbursements on external debt, long-term DIS, current US$', 'DT.DIS.DLXF.CD', 2015, 2241717000
'South Africa', 'ZAF', 'Distance to frontier score 0=lowest performance to 100=frontier', 'IC.BUS.DFRN.XQ', 2015, 64.89
'South Africa', 'ZAF', 'Ease of doing business index 1=most business-friendly regulations', 'IC.BUS.EASE.XQ', 2015, 73
'South Africa', 'ZAF', 'Fish species, threatened', 'EN.FSH.THRD.NO', 2015, 103
'South Africa', 'ZAF', 'Improved sanitation facilities % of population with access', 'SH.STA.ACSN', 2015, 66.4
'South Africa', 'ZAF', 'Improved sanitation facilities, rural % of rural population with access', 'SH.STA.ACSN.RU', 2015, 60.5
'South Africa', 'ZAF', 'Improved sanitation facilities, urban % of urban population with access', 'SH.STA.ACSN.UR', 2015, 69.6
'South Africa', 'ZAF', 'Improved water source % of population with access', 'SH.H2O.SAFE.ZS', 2015, 93.2
'South Africa', 'ZAF', 'Improved water source, rural % of rural population with access', 'SH.H2O.SAFE.RU.ZS', 2015, 81.4
'South Africa', 'ZAF', 'Improved water source, urban % of urban population with access', 'SH.H2O.SAFE.UR.ZS', 2015, 99.6
'South Africa', 'ZAF', 'Interest payments on external debt, long-term INT, current US$', 'DT.INT.DLXF.CD', 2015, 1193029000
'South Africa', 'ZAF', 'Interest payments on external debt, private nonguaranteed PNG INT, current US$', 'DT.INT.DPNG.CD', 2015, 51860000
'South Africa', 'ZAF', 'Labor tax and contributions % of commercial profits', 'IC.TAX.LABR.CP.ZS', 2015, 4
'South Africa', 'ZAF', 'Lifetime risk of maternal death %', 'SH.MMR.RISK.ZS', 2015, 0.333630207691807
'South Africa', 'ZAF', 'Lifetime risk of maternal death 1 in: rate varies by country', 'SH.MMR.RISK', 2015, 300
'South Africa', 'ZAF', 'Mammal species, threatened', 'EN.MAM.THRD.NO', 2015, 25
'South Africa', 'ZAF', 'Maternal mortality ratio modeled estimate, per 100,000 live births', 'SH.STA.MMRT', 2015, 138
'South Africa', 'ZAF', 'Methodology assessment of statistical capacity scale 0 - 100', 'IQ.SCI.MTHD', 2015, 80
'South Africa', 'ZAF', 'Mortality rate, infant per 1,000 live births', 'SP.DYN.IMRT.IN', 2015, 33.6
'South Africa', 'ZAF', 'Mortality rate, infant, female per 1,000 live births', 'SP.DYN.IMRT.FE.IN', 2015, 28.8
'South Africa', 'ZAF', 'Mortality rate, infant, male per 1,000 live births', 'SP.DYN.IMRT.MA.IN', 2015, 36.2
